geoid,state,district,non_english_at_home,non_english_at_home_moe,children_english,children_english_moe,state_children_english,state_children_english_moe,country_children_english,country_children_english_moe,ratio_state_children_english,ratio_state_children_english_moe,ratio_country_children_english,ratio_country_children_english_moe,children_spanish,children_spanish_moe,state_children_spanish,state_children_spanish_moe,country_children_spanish,country_children_spanish_moe,ratio_state_children_spanish,ratio_state_children_spanish_moe,ratio_country_children_spanish,ratio_country_children_spanish_moe,children_indoeuropean,children_indoeuropean_moe,state_children_indoeuropean,state_children_indoeuropean_moe,country_children_indoeuropean,country_children_indoeuropean_moe,ratio_state_children_indoeuropean,ratio_state_children_indoeuropean_moe,ratio_country_children_indoeuropean,ratio_country_children_indoeuropean_moe,children_asian_islander,children_asian_islander_moe,state_children_asian_islander,state_children_asian_islander_moe,country_children_asian_islander,country_children_asian_islander_moe,ratio_state_children_asian_islander,ratio_state_children_asian_islander_moe,ratio_country_children_asian_islander,ratio_country_children_asian_islander_moe,children_other,children_other_moe,state_children_other,state_children_other_moe,country_children_other,country_children_other_moe,ratio_state_children_other,ratio_state_children_other_moe,ratio_country_children_other,ratio_country_children_other_moe,adults_english,adults_english_moe,state_adults_english,state_adults_english_moe,country_adults_english,country_adults_english_moe,ratio_state_adults_english,ratio_state_adults_english_moe,ratio_country_adults_english,ratio_country_adults_english_moe,adults_spanish,adults_spanish_moe,state_adults_spanish,state_adults_spanish_moe,country_adults_spanish,country_adults_spanish_moe,ratio_state_adults_spanish,ratio_state_adults_spanish_moe,ratio_country_adults_spanish,ratio_country_adults_spanish_moe,adults_indoeuropean,adults_indoeuropean_moe,state_adults_indoeuropean,state_adults_indoeuropean_moe,country_adults_indoeuropean,country_adults_indoeuropean_moe,ratio_state_adults_indoeuropean,ratio_state_adults_indoeuropean_moe,ratio_country_adults_indoeuropean,ratio_country_adults_indoeuropean_moe,adults_asian_islander,adults_asian_islander_moe,state_adults_asian_islander,state_adults_asian_islander_moe,country_adults_asian_islander,country_adults_asian_islander_moe,ratio_state_adults_asian_islander,ratio_state_adults_asian_islander_moe,ratio_country_adults_asian_islander,ratio_country_adults_asian_islander_moe,adults_other,adults_other_moe,state_adults_other,state_adults_other_moe,country_adults_other,country_adults_other_moe,ratio_state_adults_other,ratio_state_adults_other_moe,ratio_country_adults_other,ratio_country_adults_other_moe
50000US1706,Illinois,6,19.76,2.43,82.28,1.57,76.14,0.55,77.54,0.09,1.080640924612556,0.05685488440213295,1.0611297394892958,0.04295857416373227,7.19,1.65,17.12,0.42,16.14,0.08,0.4199766355140187,0.2134918304781543,0.4454770755885998,0.20888222801977166,4.93,0.99,3.86,0.26,2.78,0.04,1.27720207253886,0.6881337648327939,1.7733812949640289,0.7634208210384635,3.43,0.79,1.82,0.14,2.43,0.04,1.8846153846153846,1.1649659863945578,1.4115226337448559,0.6968644656378635,2.17,2.16,1.05,0.2,1.11,0.03,2.0666666666666664,5.086117647058824,1.9549549549549547,4.000487329434698,79.77,0.73,77.25,0.19,78.59,0.05,1.032621359223301,0.02397938281429304,1.0150146329049496,0.019868966730315542,6.24,0.86,12.71,0.11,12.75,0.03,0.49095200629425645,0.14383527722061262,0.4894117647058824,0.13720583458824226,7.74,0.75,5.82,0.15,3.84,0.03,1.3298969072164948,0.3265002259977134,2.015625,0.4221449063053165,5.25,0.55,3.18,0.08,3.73,0.02,1.650943396226415,0.4292499505244409,1.4075067024128687,0.3100089847259659,1.0,0.39,1.04,0.09,1.1,0.02,0.9615384615384615,0.9233348858872845,0.9090909090909091,0.7423941798941799
50000US0807,Colorado,7,19.68,0.57,73.06,3.08,79.23,0.86,77.54,0.09,0.9221254575287139,0.09777822203434432,0.9422233685839566,0.0816302390201255,23.31,2.78,16.67,0.75,16.14,0.08,1.3983203359328131,0.4602886706783054,1.4442379182156133,0.3588116695560574,1.6,0.79,1.53,0.27,2.78,0.04,1.0457516339869282,1.4468253968253972,0.5755395683453238,0.5850287311694363,1.97,0.62,1.7,0.22,2.43,0.04,1.1588235294117648,1.0468750000000002,0.8106995884773662,0.5371233039147595,0.07,0.08,0.86,0.25,1.11,0.03,0.08139534883720931,0.2549106483532713,0.06306306306306306,0.14766081871345027,80.69,0.94,83.71,0.29,78.59,0.05,0.9639230677338431,0.029137554086607075,1.026720956864741,0.02522805570947513,14.49,0.91,11.03,0.23,12.75,0.03,1.313689936536718,0.2198868495493718,1.1364705882352941,0.14809401482268875,2.04,0.35,2.26,0.13,3.84,0.03,0.9026548672566372,0.41495275698823353,0.53125,0.19060408146656083,2.52,0.36,2.2,0.09,3.73,0.02,1.1454545454545453,0.42169746890457166,0.675603217158177,0.20028032345013477,0.25,0.09,0.79,0.09,1.1,0.02,0.3164556962025316,0.30389610389610383,0.22727272727272727,0.17195767195767195
50000US0406,Arizona,6,19.59,2.64,77.8,2.06,70.92,0.74,77.54,0.09,1.0970107163000564,0.08099550559635058,1.0033531080732523,0.05546310747036541,17.24,3.16,24.49,0.7,16.14,0.08,0.703960800326664,0.2985511875196176,1.0681536555142501,0.40217249432998625,2.08,0.78,1.01,0.18,2.78,0.04,2.0594059405940595,2.3533461577402046,0.748201438848921,0.5828027126365379,1.37,0.58,1.31,0.17,2.43,0.04,1.0458015267175573,1.1767425320056897,0.5637860082304527,0.49606152490979616,1.51,0.83,2.27,0.27,1.11,0.03,0.6651982378854625,0.9022834645669291,1.3603603603603602,1.5701754385964908,80.89,2.5,73.37,0.33,78.59,0.05,1.1024942074417337,0.07806681270536692,1.0292658098994782,0.06493101726032131,10.09,0.89,19.46,0.25,12.75,0.03,0.5184994861253853,0.10480916548675208,0.7913725490196079,0.14333274278796468,4.5,0.58,2.1,0.13,3.84,0.03,2.142857142857143,0.8208326694133982,1.171875,0.32041343669250644,2.61,0.4,2.24,0.09,3.73,0.02,1.1651785714285712,0.4515021459227467,0.6997319034852547,0.2219874213836478,1.91,0.57,2.82,0.14,1.1,0.02,0.6773049645390071,0.4726704316256555,1.736363636363636,1.0998677248677247
50000US4216,Pennsylvania,16,19.51,0.46,74.38,2.79,87.35,0.51,77.54,0.09,0.8515168860904407,0.07382675507693398,0.9592468403404693,0.07418973666862731,17.23,1.69,6.37,0.3,16.14,0.08,2.704866562009419,0.7871336160585276,1.067534076827757,0.2200057429522152,5.66,2.04,3.75,0.33,2.78,0.04,1.5093333333333334,1.3642070863433093,2.035971223021583,1.5265310348397785,1.21,0.61,1.69,0.14,2.43,0.04,0.7159763313609467,0.8463246959280805,0.4979423868312757,0.5185912963935426,1.53,1.05,0.83,0.16,1.11,0.03,1.8433734939759037,3.365897783808231,1.3783783783783783,1.9678362573099415,80.94,0.88,88.98,0.17,78.59,0.05,0.9096426163182737,0.02325563095968929,1.0299020231581626,0.023705190945332168,13.76,0.63,4.67,0.09,12.75,0.03,2.9464668094218416,0.3835180360353749,1.0792156862745097,0.10390276670505214,3.1,0.52,3.56,0.14,3.84,0.03,0.8707865168539326,0.3611822348664454,0.8072916666666667,0.28346456692913385,1.33,0.26,2.02,0.07,3.73,0.02,0.6584158415841584,0.30342289289657715,0.35656836461126007,0.14323809523809525,0.87,0.37,0.77,0.07,1.1,0.02,1.12987012987013,1.1761904761904762,0.7909090909090909,0.7017195767195766
50000US2501,Massachusetts,1,19.47,0.37,80.67,2.62,76.73,0.75,77.54,0.09,1.0513488857031148,0.08885279160086555,1.0403662625741552,0.06999320658896836,12.69,1.95,11.04,0.46,16.14,0.08,1.1494565217391304,0.4498298676748583,0.7862453531598512,0.24943606973233845,4.36,1.67,7.42,0.53,2.78,0.04,0.5876010781671159,0.5368166424770199,1.5683453237410074,1.2468292177874414,1.43,0.78,3.44,0.32,2.43,0.04,0.4156976744186046,0.5354609929078016,0.588477366255144,0.6615282977317771,0.85,0.85,1.37,0.34,1.11,0.03,0.6204379562043795,1.6504854368932036,0.7657657657657657,1.5740740740740737,80.88,1.0,76.25,0.32,78.59,0.05,1.0607213114754097,0.03513323044649033,1.0291385672477413,0.026758044381166874,12.06,0.46,8.58,0.15,12.75,0.03,1.4055944055944056,0.15642057290074313,0.9458823529411765,0.07660849794785485,4.7,0.64,9.41,0.25,3.84,0.03,0.49946865037194477,0.1626795772419467,1.2239583333333335,0.35247919591446414,1.68,0.32,4.4,0.14,3.73,0.02,0.3818181818181818,0.1699240967094786,0.45040214477211793,0.17641689128481583,0.68,0.21,1.37,0.11,1.1,0.02,0.49635036496350365,0.3887816387816388,0.6181818181818182,0.40443121693121686
50000US3402,New Jersey,2,19.41,0.37,74.91,2.45,69.55,0.67,77.54,0.09,1.0770668583752696,0.09121291603525143,0.9660820221820995,0.06543592467854376,19.68,2.16,18.63,0.54,16.14,0.08,1.0563607085346216,0.2933688365683321,1.2193308550185873,0.2797524081242811,3.29,0.98,6.13,0.39,2.78,0.04,0.5367047308319739,0.3896079604967828,1.1834532374100721,0.7392452244137289,1.89,0.6,3.88,0.26,2.43,0.04,0.48711340206185566,0.3762511009688526,0.7777777777777777,0.5195737977063675,0.23,0.38,1.81,0.27,1.11,0.03,0.1270718232044199,0.4682192807192808,0.2072072072072072,0.6963937621832358,80.81,0.36,68.01,0.27,78.59,0.05,1.1882076165269813,0.02002137294306827,1.0282478686855834,0.010469845017448392,12.73,0.55,16.11,0.14,12.75,0.03,0.7901924270639354,0.08202071191175764,0.9984313725490196,0.09097351404021614,3.7,0.49,8.95,0.24,3.84,0.03,0.41340782122905034,0.1317635477088484,0.9635416666666667,0.2702801684673137,2.36,0.31,5.2,0.16,3.73,0.02,0.4538461538461538,0.14729921819474057,0.6327077747989276,0.17300988319856242,0.4,0.17,1.73,0.1,1.1,0.02,0.23121387283236997,0.22401019142445272,0.36363636363636365,0.32242063492063494
50000US3704,North Carolina,4,19.41,1.74,76.82,2.51,84.54,0.39,77.54,0.09,0.9086822805772414,0.0677654849658091,0.9907144699509929,0.06704069651548492,12.63,2.4,11.7,0.36,16.14,0.08,1.0794871794871796,0.47713811892916375,0.7825278810408922,0.30516266835372274,3.76,0.92,1.41,0.2,2.78,0.04,2.6666666666666665,2.1037934397618194,1.3525179856115108,0.7009369984987317,4.62,0.87,1.44,0.13,2.43,0.04,3.2083333333333335,1.8023046628093549,1.9012345679012346,0.7788525062253315,2.17,1.19,0.9,0.2,1.11,0.03,2.411111111111111,3.9090909090909087,1.9549549549549547,2.2514619883040927,81.37,0.72,89.31,0.15,78.59,0.05,0.9110961818385399,0.019184119221083946,1.0353734571828477,0.019640386442193635,7.69,0.6,6.51,0.1,12.75,0.03,1.1812596006144394,0.2206744850732002,0.6031372549019608,0.09695647680633064,4.64,0.52,1.93,0.11,3.84,0.03,2.4041450777202074,0.8155569920275804,1.2083333333333333,0.28973122545728297,4.91,0.51,1.65,0.08,3.73,0.02,2.975757575757576,0.9088766982069881,1.3163538873994638,0.2875831087151842,1.39,0.33,0.6,0.07,1.1,0.02,2.3166666666666664,1.6631934666291188,1.2636363636363634,0.646164021164021
50000US5302,Washington,2,19.27,1.93,76.73,2.83,77.53,0.78,77.54,0.09,0.9896814136463304,0.09292702476626555,0.9895537786948672,0.07529181771105208,12.61,2.32,13.15,0.49,16.14,0.08,0.95893536121673,0.42490607033490385,0.7812887236679058,0.29523688142339216,3.88,1.29,3.52,0.41,2.78,0.04,1.1022727272727273,1.003346342341458,1.39568345323741,0.9684215975565564,4.88,1.42,4.12,0.38,2.43,0.04,1.1844660194174756,0.9156030897207368,2.008230452674897,1.2351735469991358,1.89,1.21,1.68,0.33,1.11,0.03,1.125,1.957987838584854,1.7027027027027024,2.2738791423001947,81.47,0.89,81.38,0.3,78.59,0.05,1.0011059228311625,0.029254066188724507,1.0366458837002162,0.02396825742226975,6.45,0.71,7.48,0.15,12.75,0.03,0.8622994652406417,0.22451406185463785,0.5058823529411764,0.11375380163581068,4.0,0.63,3.83,0.19,3.84,0.03,1.0443864229765012,0.4336695642665792,1.0416666666666667,0.34442206352112964,6.67,0.6,6.09,0.16,3.73,0.02,1.0952380952380953,0.2547696458684654,1.7882037533512065,0.34090206648697213,1.41,0.32,1.23,0.12,1.1,0.02,1.146341463414634,0.7511511511511512,1.2818181818181817,0.628637566137566
50000US3601,New York,1,19.27,1.6,80.95,1.92,68.65,0.5,77.54,0.09,1.179169701383831,0.07311632871430623,1.043977302037658,0.05194636756253925,12.86,2.37,16.78,0.28,16.14,0.08,0.766388557806913,0.30814167465984577,0.7967781908302354,0.3015863753833113,4.58,1.4,8.31,0.34,2.78,0.04,0.5511432009626955,0.3826836184826045,1.6474820143884894,1.0548221773567326,1.42,0.59,3.82,0.17,2.43,0.04,0.3717277486910995,0.342664881381536,0.5843621399176954,0.5049717954364508,0.19,0.25,2.44,0.26,1.11,0.03,0.0778688524590164,0.2240570846075433,0.17117117117117117,0.46003898635477575,80.68,1.18,69.02,0.17,78.59,0.05,1.168936540133295,0.03995153799075368,1.0265937142130042,0.03133554355803174,9.72,1.1,14.85,0.1,12.75,0.03,0.6545454545454547,0.15697069327135652,0.7623529411764707,0.17613753801635812,6.26,0.7,8.94,0.13,3.84,0.03,0.7002237136465325,0.17700142791530624,1.6302083333333333,0.3900791470833588,2.62,0.37,5.46,0.09,3.73,0.02,0.47985347985347987,0.15139161507876595,0.7024128686327078,0.2059299191374663,0.72,0.31,1.73,0.08,1.1,0.02,0.4161849710982659,0.39772308722584965,0.6545454545454544,0.5876322751322751
50000US4103,Oregon,3,19.21,0.61,72.27,2.82,79.88,0.94,77.54,0.09,0.9047320981472209,0.09191178061053577,0.9320350786690739,0.07490036288906497,15.34,2.08,14.74,0.8,16.14,0.08,1.0407055630936228,0.3963594666607579,0.9504337050805451,0.26717319300465425,5.24,1.64,2.24,0.44,2.78,0.04,2.339285714285714,2.47893864013267,1.8848920863309355,1.234353160428638,5.31,0.87,2.43,0.29,2.43,0.04,2.1851851851851847,1.255497526113249,2.1851851851851847,0.7882032083749767,1.84,0.97,0.7,0.3,1.11,0.03,2.628571428571429,6.155000000000001,1.6576576576576576,1.8386939571150092,81.65,1.04,85.76,0.34,78.59,0.05,0.9520755597014926,0.031803337801247694,1.03893625143148,0.027788452845301626,6.94,0.5,7.84,0.21,12.75,0.03,0.8852040816326531,0.17509829619921363,0.5443137254901961,0.08099329731006584,5.0,0.7,2.71,0.21,3.84,0.03,1.845018450184502,0.8073972602739726,1.3020833333333335,0.3849518810148731,5.32,0.48,3.09,0.15,3.73,0.02,1.7216828478964403,0.4789619551524314,1.4262734584450403,0.27267565139263256,1.09,0.35,0.6,0.11,1.1,0.02,1.8166666666666669,1.896521989077321,0.9909090909090909,0.6726190476190474
50000US0602,California,2,19.2,0.42,78.22,2.7,55.81,0.39,77.54,0.09,1.4015409424834258,0.1163504573936205,1.0087696672685065,0.07198331260825984,18.27,2.52,34.72,0.37,16.14,0.08,0.5262096774193549,0.15639434965111548,1.1319702602230484,0.32349712007837433,1.39,0.66,2.79,0.14,2.78,0.04,0.4982078853046595,0.5244381479811964,0.5,0.48930993425480157,1.3,0.65,5.73,0.15,2.43,0.04,0.2268760907504363,0.23891814790432303,0.5349794238683128,0.5527416868531161,0.82,0.52,0.94,0.1,1.11,0.03,0.8723404255319149,1.3067765567765568,0.7387387387387386,0.9775828460038984,82.07,0.87,55.34,0.15,78.59,0.05,1.4830140946873869,0.03948175426093205,1.0442804428044279,0.023469001028692246,11.82,0.79,27.78,0.11,12.75,0.03,0.42548596112311016,0.060245973811878795,0.9270588235294118,0.12828490861310418,3.25,0.44,4.89,0.08,3.84,0.03,0.6646216768916156,0.2017594130270187,0.8463541666666667,0.2424057457934037,2.32,0.29,10.91,0.07,3.73,0.02,0.21264894592117323,0.055893304834687685,0.6219839142091153,0.1621707097933513,0.54,0.2,1.08,0.04,1.1,0.02,0.5,0.407967032967033,0.4909090909090909,0.38161375661375657
50000US1218,Florida,18,18.91,0.68,76.13,2.76,71.46,0.51,77.54,0.09,1.065351245452001,0.09245724595725081,0.9818158369873612,0.07346833280013357,18.7,2.95,22.26,0.39,16.14,0.08,0.8400718778077267,0.2945763194311964,1.1586121437422552,0.3770463106138663,3.46,1.41,4.46,0.29,2.78,0.04,0.7757847533632287,0.7362867600656317,1.2446043165467626,1.0504219081637935,1.28,0.96,1.2,0.13,2.43,0.04,1.0666666666666667,1.8528564401658352,0.5267489711934156,0.807683837853404,0.44,0.36,0.63,0.12,1.11,0.03,0.6984126984126984,1.4619607843137254,0.39639639639639634,0.6705653021442494,80.35,0.99,71.18,0.2,78.59,0.05,1.1288283225625173,0.03416058620058878,1.0223947067056876,0.026494977904229295,12.18,0.96,21.1,0.13,12.75,0.03,0.5772511848341232,0.09811203273366097,0.9552941176470588,0.15508459562405882,5.78,0.76,5.38,0.15,3.84,0.03,1.0743494423791822,0.3427022429370132,1.5052083333333335,0.41937781033184807,1.06,0.32,1.66,0.06,3.73,0.02,0.6385542168674699,0.4322674418604652,0.28418230563002683,0.1746343216531896,0.63,0.24,0.68,0.05,1.1,0.02,0.926470588235294,0.846705805609915,0.5727272727272726,0.45734126984126977
50000US2504,Massachusetts,4,18.81,1.59,83.43,1.54,76.73,0.75,77.54,0.09,1.08731917111951,0.061402696386558264,1.075960794428682,0.04221920754847841,4.05,1.31,11.04,0.46,16.14,0.08,0.36684782608695654,0.26835538752362953,0.25092936802973975,0.16482119302922302,7.19,1.5,7.42,0.53,2.78,0.04,0.9690026954177898,0.5455249153362361,2.586330935251799,1.1538023502614279,4.11,1.29,3.44,0.32,2.43,0.04,1.1947674418604652,0.9807692307692307,1.691358024691358,1.117713821083123,1.22,0.56,1.37,0.34,1.11,0.03,0.8905109489051094,1.3421904275251235,1.099099099099099,1.0692007797270955,80.67,1.13,76.25,0.32,78.59,0.05,1.0579672131147542,0.03852000979504486,1.0264664715612672,0.030062954618636503,3.49,0.49,8.58,0.15,12.75,0.03,0.4067599067599068,0.12848075723667315,0.27372549019607845,0.0781512977234476,10.53,0.83,9.41,0.25,3.84,0.03,1.1190223166843782,0.23603388573960055,2.7421875,0.47516734826751306,4.24,0.56,4.4,0.14,3.73,0.02,0.9636363636363636,0.3161878761556121,1.1367292225201073,0.31246720575022463,1.07,0.31,1.37,0.11,1.1,0.02,0.7810218978102189,0.5817245817245816,0.9727272727272727,0.5992063492063492
50000US5301,Washington,1,18.6,2.04,82.58,1.78,77.53,0.78,77.54,0.09,1.065136076357539,0.06735638906093172,1.0649987103430487,0.048384122029587466,7.28,1.45,13.15,0.49,16.14,0.08,0.5536121673003802,0.26215410487693014,0.4510532837670384,0.18415375142230195,5.2,1.18,3.52,0.41,2.78,0.04,1.4772727272727273,1.0285461819788422,1.8705035971223023,0.9029352383910546,4.24,1.08,4.12,0.38,2.43,0.04,1.029126213592233,0.7202376708259063,1.7448559670781894,0.9465891958734945,0.7,0.4,1.68,0.33,1.11,0.03,0.41666666666666663,0.6655610834715314,0.6306306306306305,0.7553606237816763,81.14,1.17,81.38,0.3,78.59,0.05,0.9970508724502335,0.036105559762017854,1.0324468761928998,0.031088505873078907,5.48,0.61,7.48,0.15,12.75,0.03,0.732620320855615,0.19256220955909303,0.4298039215686275,0.09770942215135678,6.08,0.66,3.83,0.19,3.84,0.03,1.587467362924282,0.5033896451806898,1.5833333333333335,0.3685120755254431,6.34,0.6,6.09,0.16,3.73,0.02,1.0410509031198687,0.2519204047217538,1.6997319034852547,0.3399532794249775,0.96,0.36,1.23,0.12,1.1,0.02,0.7804878048780488,0.7447447447447447,0.8727272727272726,0.6865079365079364
50000US5308,Washington,8,18.19,2.35,81.27,2.72,77.53,0.78,77.54,0.09,1.0482393912034051,0.09126750486769154,1.0481042042816608,0.07259048671309759,8.62,2.06,13.15,0.49,16.14,0.08,0.6555133079847908,0.3626634793123098,0.5340768277571251,0.2605672624083853,4.01,1.26,3.52,0.41,2.78,0.04,1.1392045454545454,0.9947882149840865,1.4424460431654675,0.9481803592690377,3.68,1.12,4.12,0.38,2.43,0.04,0.8932038834951457,0.7145335710041594,1.51440329218107,0.9719309538732573,2.42,1.69,1.68,0.33,1.11,0.03,1.4404761904761905,2.681260364842455,2.18018018018018,3.1652046783625725,81.94,1.04,81.38,0.3,78.59,0.05,1.0068812976161219,0.03298310709438255,1.0426262883318487,0.02779314814800423,6.83,0.73,7.48,0.15,12.75,0.03,0.9131016042780749,0.23190214544082643,0.5356862745098039,0.11703132843180677,4.01,0.56,3.83,0.19,3.84,0.03,1.0469973890339426,0.39728555027062484,1.0442708333333333,0.30800219739974366,6.07,0.83,6.09,0.16,3.73,0.02,0.9967159277504106,0.325175042158516,1.6273458445040214,0.4625049415992812,1.15,0.43,1.23,0.12,1.1,0.02,0.9349593495934959,0.8900900900900902,1.0454545454545452,0.82010582010582
50000US5504,Wisconsin,4,18.17,0.31,78.59,1.81,88.92,0.58,77.54,0.09,0.8838281601439496,0.05224289597201265,1.0135413979881351,0.04903846497684344,15.12,1.88,6.67,0.43,16.14,0.08,2.2668665667166414,0.859570241964608,0.9368029739776951,0.2422543083658229,0.82,0.42,1.99,0.22,2.78,0.04,0.41206030150753764,0.5195694966382902,0.2949640287769784,0.3107107728943418,3.81,0.86,1.8,0.25,2.43,0.04,2.1166666666666667,1.5738788355625493,1.567901234567901,0.7596429115918216,1.67,0.97,0.62,0.19,1.11,0.03,2.693548387096774,5.275337352856732,1.5045045045045042,1.8304093567251458,82.48,0.92,91.72,0.2,78.59,0.05,0.899258613170519,0.023982925255771212,1.0494973915256394,0.02474806624767728,10.87,0.61,4.12,0.11,12.75,0.03,2.6383495145631066,0.43731097787446277,0.8525490196078431,0.09969882186198956,2.54,0.47,1.97,0.12,3.84,0.03,1.2893401015228427,0.6365964050174576,0.6614583333333334,0.25514252578892754,2.89,0.34,1.73,0.09,3.73,0.02,1.670520231213873,0.5684132940230502,0.7747989276139411,0.19061994609164423,1.21,0.31,0.46,0.07,1.1,0.02,2.6304347826086953,2.1993226898887275,1.0999999999999999,0.6038359788359787
50000US3401,New Jersey,1,18.14,1.45,81.58,2.27,69.55,0.67,77.54,0.09,1.1729690869877787,0.08788419571342235,1.0521021408305389,0.06099283926742928,11.98,1.76,18.63,0.54,16.14,0.08,0.6430488459473968,0.22641098108829877,0.7422552664188352,0.22545540536182898,3.2,0.93,6.13,0.39,2.78,0.04,0.5220228384991844,0.3713526859194972,1.1510791366906477,0.7023347310659006,2.48,0.76,3.88,0.26,2.43,0.04,0.6391752577319588,0.47956868711132467,1.0205761316872428,0.6592922602612098,0.76,0.43,1.81,0.27,1.11,0.03,0.4198895027624309,0.6140734265734267,0.6846846846846847,0.8123781676413255,81.92,0.78,68.01,0.27,78.59,0.05,1.2045287457726803,0.032502284398685556,1.042371803028375,0.021176203765516197,9.89,0.55,16.11,0.14,12.75,0.03,0.6139044072004967,0.07895650498530903,0.775686274509804,0.08992529601086605,3.84,0.43,8.95,0.24,3.84,0.03,0.42905027932960893,0.11918560707802744,1.0,0.23959795723209018,3.05,0.34,5.2,0.16,3.73,0.02,0.5865384615384615,0.1670220326936745,0.8176943699731903,0.19107996406109612,1.3,0.46,1.73,0.1,1.1,0.02,0.7514450867052024,0.6207382077843709,1.1818181818181817,0.8796296296296297
50000US1216,Florida,16,18.08,0.65,74.92,2.4,71.46,0.51,77.54,0.09,1.0484186957738597,0.08213946320715616,0.9662109878772246,0.06414656536897186,21.7,2.79,22.26,0.39,16.14,0.08,0.9748427672955974,0.2849202239603678,1.3444857496902105,0.3590619639975246,2.27,0.79,4.46,0.29,2.78,0.04,0.5089686098654709,0.4222340022718667,0.8165467625899281,0.5919656261324224,0.95,0.47,1.2,0.13,2.43,0.04,0.7916666666666666,0.96620054809922,0.3909465020576131,0.3998102756085579,0.16,0.17,0.63,0.12,1.11,0.03,0.25396825396825395,0.6603921568627452,0.14414414414414414,0.31432748538011696,81.57,0.66,71.18,0.2,78.59,0.05,1.145967968530486,0.02498456346765504,1.0379183102175848,0.018116712143101947,12.89,0.9,21.1,0.13,12.75,0.03,0.6109004739336493,0.09283926457979695,1.0109803921568628,0.14593483331856968,4.0,0.55,5.38,0.15,3.84,0.03,0.7434944237918216,0.24611107845611807,1.0416666666666667,0.3027528535677227,1.18,0.21,1.66,0.06,3.73,0.02,0.7108433734939759,0.30479651162790694,0.3163538873994638,0.11599640610961365,0.36,0.13,0.68,0.05,1.1,0.02,0.5294117647058822,0.4627092846270928,0.3272727272727272,0.24834656084656084
50000US1304,Georgia,4,18.0,0.98,77.92,2.08,84.39,0.51,77.54,0.09,0.9233321483588103,0.06045722393255721,1.0049006964147535,0.05598256349519126,13.88,2.51,11.15,0.38,16.14,0.08,1.2448430493273543,0.5356967130274984,0.8599752168525403,0.3195615087073289,4.03,1.46,2.02,0.25,2.78,0.04,1.995049504950495,1.969536324945867,1.4496402877697843,1.092302117306,1.15,0.53,1.63,0.2,2.43,0.04,0.7055214723926381,0.8360273606175247,0.4732510288065843,0.45191672454389914,3.03,1.62,0.81,0.24,1.11,0.03,3.74074074074074,6.815037593984961,2.7297297297297294,3.0687134502923974,82.28,1.02,86.39,0.2,78.59,0.05,0.9524250491955087,0.0280238800231338,1.0469525384909022,0.027289682172693362,7.75,0.9,7.2,0.11,12.75,0.03,1.0763888888888888,0.2829557053247382,0.6078431372549019,0.14403770632178817,4.46,0.6,2.81,0.16,3.84,0.03,1.5871886120996441,0.6097706626008512,1.1614583333333333,0.3306679688294777,1.79,0.42,2.51,0.11,3.73,0.02,0.7131474103585658,0.3979325699745548,0.47989276139410186,0.23035399820305483,3.71,0.94,1.1,0.12,1.1,0.02,3.3727272727272726,2.4744061559049846,3.3727272727272726,1.8323412698412695
50000US4904,Utah,4,17.87,0.72,80.52,2.09,84.91,0.72,77.54,0.09,0.9482981980920975,0.06531560682887842,1.0384317771472786,0.056318333802222,15.78,2.09,11.83,0.65,16.14,0.08,1.3338968723584108,0.5014348539057841,0.9776951672862453,0.26868263739706055,1.57,0.6,1.06,0.25,2.78,0.04,1.4811320754716981,1.9385543304118364,0.564748201438849,0.4479991717140343,1.63,0.56,1.48,0.3,2.43,0.04,1.1013513513513513,1.2548086078842127,0.6707818930041152,0.48311961106499757,0.5,0.42,0.71,0.2,1.11,0.03,0.7042253521126761,1.7160094807153632,0.4504504504504504,0.7816764132553604,81.04,1.08,84.66,0.42,78.59,0.05,0.9572407276163478,0.03501246355031029,1.0311744496755313,0.028796518144851582,11.99,1.0,9.94,0.32,12.75,0.03,1.2062374245472838,0.2791617528459634,0.9403921568627451,0.1612890129034163,2.99,0.44,2.23,0.18,3.84,0.03,1.3408071748878925,0.6150794454002632,0.7786458333333334,0.24134773850943053,3.31,0.56,2.36,0.19,3.73,0.02,1.402542372881356,0.7049787656998284,0.8873994638069705,0.30979335130278524,0.67,0.26,0.81,0.13,1.1,0.02,0.8271604938271605,0.9314768460575719,0.6090909090909091,0.49503968253968256
