geoid,state,district,number,number_moe,state_number,state_number_moe,country_number,country_number_moe,ratio_state_number,ratio_state_number_moe,ratio_country_number,ratio_country_number_moe,percentage,percentage_moe,state_percentage,state_percentage_moe,country_percentage,country_percentage_moe,ratio_state_percentage,ratio_state_percentage_moe,ratio_country_percentage,ratio_country_percentage_moe
50000US4502,South Carolina,2,56287.0,3400.0,367504.0,8299.0,18496937.0,66959.0,0.15316023771169837,0.02543351932266301,0.0030430443699948806,0.00038966521146887564,10.53,0.62,9.6,0.22,7.44,0.03,1.096875,0.17953439089104956,1.415322580645161,0.17808345392365682
50000US3202,Nevada,2,58502.0,2709.0,208263.0,6033.0,18496937.0,66959.0,0.28090443333669446,0.04232528039761741,0.0031627939263673766,0.0003158161585515268,10.53,0.49,9.23,0.27,7.44,0.03,1.140845070422535,0.17306860902255639,1.415322580645161,0.14313664916074553
50000US1205,Florida,5,58464.0,3879.0,1429330.0,17861.0,18496937.0,66959.0,0.04090308046427347,0.006450980283691392,0.0031607395321722725,0.00044231037436743924,10.52,0.67,8.71,0.11,7.44,0.03,1.2078071182548793,0.18438274534620047,1.4139784946236558,0.1915136930989816
50000US1712,Illinois,12,55366.0,3130.0,583994.0,9056.0,18496937.0,66959.0,0.09480576855241664,0.013662881431226586,0.0029932523422661816,0.00036011030664118057,10.38,0.58,5.92,0.09,7.44,0.03,1.7533783783783785,0.24931574876634996,1.3951612903225807,0.1671679972250676
50000US4707,Tennessee,7,57720.0,3130.0,427976.0,10190.0,18496937.0,66959.0,0.13486737574069574,0.02106124414534919,0.0031205166563523464,0.0003610317135614379,10.33,0.56,8.35,0.2,7.44,0.03,1.237125748502994,0.1935062605388728,1.3884408602150538,0.16173736782487574
50000US2904,Missouri,4,59017.0,3338.0,420122.0,7436.0,18496937.0,66959.0,0.14047586177348484,0.020869899208117326,0.003190636374011546,0.0003840298924989423,10.3,0.58,8.97,0.16,7.44,0.03,1.1482720178372352,0.1703381475546184,1.3844086021505377,0.16708128058793878
50000US2601,Michigan,1,58159.0,1992.0,559155.0,8325.0,18496937.0,66959.0,0.10401230428056621,0.010224485449123669,0.0031442503156063084,0.00023815453555880317,10.25,0.35,7.23,0.11,7.44,0.03,1.4177040110650068,0.13999020298196732,1.3776881720430108,0.10519812041689022
50000US3707,North Carolina,7,63154.0,3376.0,666425.0,11060.0,18496937.0,66959.0,0.09476535244025959,0.013280785249418347,0.0034142950262521844,0.0003897580467251767,10.25,0.54,8.57,0.14,7.44,0.03,1.1960326721120187,0.1651419878434273,1.3776881720430108,0.1562742196857606
50000US0105,Alabama,5,56322.0,3611.0,331076.0,8674.0,18496937.0,66959.0,0.17011803936256328,0.030748817589367892,0.0030449365751745814,0.0004124937983747932,10.17,0.65,8.83,0.23,7.44,0.03,1.1517553793884485,0.20736690795215362,1.3669354838709677,0.18575787630955673
50000US2302,Maine,2,53634.0,2749.0,102948.0,3849.0,18496937.0,66959.0,0.520981466371372,0.09249160152786148,0.0028996152173735574,0.00031823581431150044,10.15,0.52,9.58,0.36,7.44,0.03,1.0594989561586639,0.18845393401624497,1.364247311827957,0.15078939238736322
50000US4821,Texas,21,64732.0,4003.0,1460627.0,20030.0,18496937.0,66959.0,0.044317953865018245,0.006697957115526523,0.003499606448354125,0.000458171607192938,10.15,0.59,7.13,0.1,7.44,0.03,1.4235624123422161,0.20546993816266584,1.364247311827957,0.16960690264431544
50000US0102,Alabama,2,52790.0,3002.0,331076.0,8674.0,18496937.0,66959.0,0.15944979400500187,0.02650798930593458,0.0028539860410402005,0.0003452616933972073,10.13,0.57,8.83,0.23,7.44,0.03,1.1472253680634203,0.18899840854253294,1.3615591397849462,0.16420879198304686
50000US2102,Kentucky,2,57927.0,3285.0,272899.0,6916.0,18496937.0,66959.0,0.21226534358865368,0.03485598498775129,0.0031317076984151483,0.00037787248909300423,10.06,0.57,8.0,0.2,7.44,0.03,1.2575,0.20550343964978107,1.3521505376344085,0.16413291492555918
50000US1218,Florida,18,61439.0,4296.0,1429330.0,17861.0,18496937.0,66959.0,0.042984475243645626,0.007086588188822845,0.0033215769724468437,0.0004885639913759603,10.06,0.69,8.71,0.11,7.44,0.03,1.1549942594718714,0.18764172335600904,1.3521505376344085,0.19639150393747726
50000US1501,Hawaii,1,54312.0,3633.0,104719.0,4425.0,18496937.0,66959.0,0.5186451360307107,0.11341988552775269,0.0029362699348546195,0.00041408584395296547,10.03,0.65,9.67,0.41,7.44,0.03,1.0372285418821097,0.22279217662586992,1.3481182795698923,0.1856061221945813
50000US0653,California,53,60187.0,4850.0,1624519.0,22622.0,18496937.0,66959.0,0.03704912038578804,0.007004200542612296,0.003253890090018688,0.0005479765259591756,9.95,0.76,5.41,0.08,7.44,0.03,1.8391866913123842,0.33542822187364374,1.3373655913978493,0.21508977881837743
50000US2908,Missouri,8,56940.0,3342.0,420122.0,7436.0,18496937.0,66959.0,0.13553205973502935,0.020713885579807773,0.003078347512347585,0.0003836494191265143,9.94,0.58,8.97,0.16,7.44,0.03,1.108138238573021,0.16890594055097696,1.336021505376344,0.1666910557208591
50000US4825,Texas,25,56707.0,3555.0,1460627.0,20030.0,18496937.0,66959.0,0.03882373802483454,0.005933690664811598,0.003065750832151291,0.00040658935984411865,9.94,0.59,7.13,0.1,7.44,0.03,1.394109396914446,0.2046436040757945,1.336021505376344,0.16937927147185228
50000US1308,Georgia,8,53075.0,3857.0,643660.0,12512.0,18496937.0,66959.0,0.0824581300686698,0.015196110096753429,0.0028693939975034787,0.00043782219888145724,9.94,0.72,8.3,0.16,7.44,0.03,1.197590361445783,0.21974779421587926,1.336021505376344,0.20432607623476357
50000US5302,Washington,2,56382.0,3538.0,537385.0,11712.0,18496937.0,66959.0,0.10491919201317491,0.01774920727583251,0.00304818035548264,0.00040462398149600064,9.9,0.61,9.57,0.21,7.44,0.03,1.0344827586206897,0.17296549735200042,1.3306451612903225,0.17471234465527424
50000US2708,Minnesota,8,51547.0,2328.0,310786.0,6190.0,18496937.0,66959.0,0.16586010952874325,0.02159688913712634,0.0027867857256582535,0.0002718972701536631,9.89,0.45,7.35,0.15,7.44,0.03,1.345578231292517,0.1774444444444445,1.3293010752688172,0.13169005305974235
50000US4804,Texas,4,54769.0,3300.0,1460627.0,20030.0,18496937.0,66959.0,0.03749691057333597,0.005548062690722347,0.0029609767282009988,0.00037825829045276375,9.85,0.59,7.13,0.1,7.44,0.03,1.3814866760168303,0.2042894608957068,1.3239247311827955,0.16928171525508237
50000US0401,Arizona,1,56941.0,3358.0,485094.0,9916.0,18496937.0,66959.0,0.11738137350699039,0.018651411856227613,0.003078401575352719,0.0003853798493837941,9.83,0.56,9.18,0.19,7.44,0.03,1.070806100217865,0.16640094591049231,1.321236559139785,0.16119538884282067
50000US4002,Oklahoma,2,56211.0,2218.0,275808.0,6177.0,18496937.0,66959.0,0.203804820744866,0.02522513634645407,0.0030389355816046733,0.0002618288444410063,9.82,0.39,9.36,0.21,7.44,0.03,1.0491452991452992,0.13047604364732687,1.3198924731182795,0.11548488149629557
50000US5402,West Virginia,2,47719.0,2798.0,137939.0,4859.0,18496937.0,66959.0,0.3459427718049283,0.06502150262616298,0.0025798325420041167,0.0003212187982904709,9.78,0.57,9.49,0.33,7.44,0.03,1.030558482613277,0.19203079002837092,1.314516129032258,0.16382940669560833
50000US2204,Louisiana,4,54306.0,3283.0,241202.0,6834.0,18496937.0,66959.0,0.22514738683758842,0.04001236313516671,0.0029359455568238138,0.0003762388958960666,9.76,0.59,6.8,0.19,7.44,0.03,1.4352941176470588,0.25393527386216314,1.3118279569892473,0.16918415903831246
50000US4505,South Carolina,5,52015.0,3140.0,367504.0,8299.0,18496937.0,66959.0,0.1415358744394619,0.023492574649221998,0.0028120872120611104,0.00035987992645720237,9.66,0.58,9.6,0.22,7.44,0.03,1.00625,0.1670408504466321,1.2983870967741935,0.16638754749090826
50000US2907,Missouri,7,57481.0,2804.0,420122.0,7436.0,18496937.0,66959.0,0.13681978092078015,0.0181975208088332,0.0031075955981252463,0.00032568862247805405,9.62,0.47,8.97,0.16,7.44,0.03,1.072463768115942,0.14309886331001437,1.2930107526881718,0.13677381591141893
50000US4820,Texas,20,55966.0,3922.0,1460627.0,20030.0,18496937.0,66959.0,0.03831642164632038,0.006422392531287751,0.0030256901453467673,0.0004459820820781432,9.61,0.63,7.13,0.1,7.44,0.03,1.3478260869565217,0.21456748296669678,1.2916666666666665,0.17977442834766866
50000US1601,Idaho,1,62350.0,3508.0,110599.0,4312.0,18496937.0,66959.0,0.5637483159883905,0.10755836531046695,0.0033708283701241993,0.0004037161639896297,9.6,0.53,8.89,0.35,7.44,0.03,1.0798650168728907,0.20458093818749554,1.2903225806451613,0.1528814312580958
50000US1302,Georgia,2,47553.0,3329.0,643660.0,12512.0,18496937.0,66959.0,0.07387906658795015,0.013221212143422879,0.0025708580831518215,0.00037856948612389644,9.54,0.66,8.3,0.16,7.44,0.03,1.1493975903614455,0.20342586300033105,1.2822580645161288,0.18776319854316048
50000US4827,Texas,27,52441.0,3328.0,1460627.0,20030.0,18496937.0,66959.0,0.035903074501566795,0.005542687910326958,0.0028351180522483265,0.0003803746284614275,9.54,0.6,7.13,0.1,7.44,0.03,1.3380084151472649,0.20587523535765506,1.2822580645161288,0.17163390403720144
50000US5403,West Virginia,3,44693.0,2626.0,137939.0,4859.0,18496937.0,66959.0,0.3240055386801412,0.060977118693054166,0.002416237888467696,0.0003014364384383474,9.53,0.56,9.49,0.33,7.44,0.03,1.0042149631190727,0.18808642908599332,1.2809139784946235,0.16087020145358763
50000US0601,California,1,53768.0,3173.0,1624519.0,22622.0,18496937.0,66959.0,0.03309779694789658,0.004829120491298356,0.0029068596600615552,0.0003641342939730535,9.52,0.56,5.41,0.08,7.44,0.03,1.7597042513863215,0.2591237009469716,1.2795698924731183,0.1608593618739465
50000US3702,North Carolina,2,56875.0,4027.0,666425.0,11060.0,18496937.0,66959.0,0.08534343699591102,0.014922213043428166,0.0030748334170138548,0.00045769126435335115,9.52,0.66,8.57,0.14,7.44,0.03,1.1108518086347723,0.19037034918481774,1.2795698924731183,0.18774151938387826
50000US0650,California,50,53802.0,3839.0,1624519.0,22622.0,18496937.0,66959.0,0.03311872621988416,0.005649797536696596,0.0029086978022361217,0.0004361604688410882,9.52,0.66,5.41,0.08,7.44,0.03,1.7597042513863215,0.29610036327349404,1.2795698924731183,0.18774151938387826
50000US0604,California,4,54722.0,3348.0,1624519.0,22622.0,18496937.0,66959.0,0.03368504769719529,0.005060969186032814,0.0029584357669596864,0.00038343001013453805,9.49,0.57,5.41,0.08,7.44,0.03,1.7541589648798521,0.262657330230301,1.275537634408602,0.1635150588860164
50000US4211,Pennsylvania,11,53327.0,2957.0,791295.0,9858.0,18496937.0,66959.0,0.06739205985125649,0.009154393895214927,0.0028830178747973247,0.0003406061526797216,9.48,0.51,7.83,0.1,7.44,0.03,1.210727969348659,0.16121985875766123,1.2741935483870968,0.14737492480041622
50000US4600,South Dakota,0,61405.0,2974.0,61405.0,2974.0,18496937.0,66959.0,1.0,0.19418565564643445,0.003319738830272277,0.000345606224253309,9.45,0.46,9.45,0.46,7.44,0.03,1.0,0.19517144848688253,1.2701612903225805,0.13390132730652704
50000US4210,Pennsylvania,10,51653.0,2474.0,791295.0,9858.0,18496937.0,66959.0,0.06527654035473496,0.007880702027499891,0.0027925164042024906,0.00028772536523834165,9.44,0.44,7.83,0.1,7.44,0.03,1.2056194125159643,0.1432064849450806,1.268817204301075,0.1285140562248996
50000US4209,Pennsylvania,9,51779.0,2367.0,791295.0,9858.0,18496937.0,66959.0,0.06543577300501077,0.007614185367605953,0.0027993283428494136,0.00027620504967304315,9.41,0.43,7.83,0.1,7.44,0.03,1.2017879948914432,0.14055390879771087,1.264784946236559,0.12579332173498312
50000US0101,Alabama,1,51066.0,3602.0,331076.0,8674.0,18496937.0,66959.0,0.154242530415977,0.029861982343452415,0.0027607814201886507,0.00040946333854221015,9.41,0.66,8.83,0.23,7.44,0.03,1.0656851642129106,0.20514656809897838,1.264784946236559,0.18762228400782616
50000US4212,Pennsylvania,12,52150.0,2879.0,791295.0,9858.0,18496937.0,66959.0,0.06590462469748956,0.008920151243366519,0.002819385717754242,0.0003317115098966355,9.37,0.51,7.83,0.1,7.44,0.03,1.1966794380587482,0.16086096161595068,1.2594086021505375,0.14725568942436415
50000US1219,Florida,19,61750.0,3970.0,1429330.0,17861.0,18496937.0,66959.0,0.04320205970629596,0.006635797915966132,0.0033383905670436136,0.0004534361822832907,9.37,0.59,8.71,0.11,7.44,0.03,1.0757749712973592,0.16267468227601117,1.2594086021505375,0.16876141543230952
50000US2906,Missouri,6,54788.0,2652.0,420122.0,7436.0,18496937.0,66959.0,0.1304097381236879,0.017246712956678203,0.002962003925298551,0.0003081991546301111,9.36,0.44,8.97,0.16,7.44,0.03,1.0434782608695652,0.1353733994900249,1.258064516129032,0.12842733958777078
50000US1313,Georgia,13,50544.0,4789.0,643660.0,12512.0,18496937.0,66959.0,0.07852592983873474,0.017940211078794704,0.002732560531508541,0.0005376062724689898,9.34,0.86,8.3,0.16,7.44,0.03,1.125301204819277,0.25070718687739957,1.2553763440860215,0.24131072197020198
50000US4203,Pennsylvania,3,51591.0,2448.0,791295.0,9858.0,18496937.0,66959.0,0.06519818778078972,0.007813024219647873,0.0027891644978841634,0.00028488978397900864,9.33,0.44,7.83,0.1,7.44,0.03,1.1915708812260537,0.14284758780337006,1.254032258064516,0.12839482084884749
50000US4701,Tennessee,1,53104.0,3397.0,427976.0,10190.0,18496937.0,66959.0,0.12408172420883413,0.021795786824124322,0.0028709618246523737,0.0003880949335936894,9.33,0.6,8.35,0.2,7.44,0.03,1.1173652694610778,0.19735227639651276,1.254032258064516,0.17140627286473828
50000US1502,Hawaii,2,50407.0,3717.0,104719.0,4425.0,18496937.0,66959.0,0.4813548639692892,0.11186994024126277,0.0027251538998051407,0.0004216400457051556,9.32,0.67,9.67,0.41,7.44,0.03,0.9638055842812824,0.22069877266961502,1.2526881720430108,0.19021294354204946
50000US3203,Nevada,3,56085.0,3383.0,208263.0,6033.0,18496937.0,66959.0,0.26929891531380995,0.04813035544041203,0.0030321236429577503,0.0003877479780023174,9.3,0.54,9.23,0.27,7.44,0.03,1.0075839653304441,0.176109022556391,1.25,0.15524445961985595
50000US4205,Pennsylvania,5,52788.0,2863.0,791295.0,9858.0,18496937.0,66959.0,0.06671089795840995,0.00889979724631917,0.002853877915029932,0.00033023119817038565,9.29,0.5,7.83,0.1,7.44,0.03,1.1864623243933587,0.15804525040416711,1.2486559139784945,0.14448075703624214
50000US2903,Missouri,3,55420.0,3168.0,420122.0,7436.0,18496937.0,66959.0,0.13191406305787368,0.01975718071146123,0.0029961717445434344,0.00036424028565271204,9.29,0.52,8.97,0.16,7.44,0.03,1.035674470457079,0.15293782704857195,1.2486559139784945,0.14985718853822846
50000US0803,Colorado,3,53335.0,3227.0,376108.0,7178.0,18496937.0,66959.0,0.1418076722643496,0.022580972352088564,0.002883450378838399,0.00036980368940283087,9.26,0.56,8.86,0.17,7.44,0.03,1.0451467268623025,0.1665793729379246,1.2446236559139785,0.16057753280327788
50000US5507,Wisconsin,7,51217.0,2136.0,336559.0,5863.0,18496937.0,66959.0,0.15217836991433895,0.018000653909949902,0.0027689449339639315,0.0002510076349334931,9.22,0.38,7.49,0.13,7.44,0.03,1.2309746328437918,0.1442428392103161,1.239247311827957,0.11214629096683632
50000US0603,California,3,51535.0,3047.0,1624519.0,22622.0,18496937.0,66959.0,0.03172323623177076,0.004635677654820121,0.002786136969596642,0.0003496361932613605,9.2,0.54,5.41,0.08,7.44,0.03,1.7005545286506467,0.24997864102222359,1.236559139784946,0.15513606382344494
50000US5401,West Virginia,1,45527.0,2532.0,137939.0,4859.0,18496937.0,66959.0,0.3300516895149305,0.06003899330884453,0.00246132643474971,0.0002915989060621947,9.17,0.51,9.49,0.33,7.44,0.03,0.9662802950474183,0.17489483186438867,1.23252688172043,0.1470388978315421
50000US2002,Kansas,2,50552.0,2647.0,175372.0,5559.0,18496937.0,66959.0,0.28825582190999705,0.048510459515205245,0.0027329930355496157,0.00030600045474372245,9.17,0.48,8.05,0.26,7.44,0.03,1.1391304347826086,0.19303961232658118,1.23252688172043,0.13897425057856255
50000US3301,New Hampshire,1,49551.0,3049.0,97864.0,4149.0,18496937.0,66959.0,0.5063251042262732,0.1054323467479225,0.0026788759674101718,0.0003490758672620185,9.16,0.56,9.13,0.39,7.44,0.03,1.0032858707557502,0.20876680191527414,1.2311827956989247,0.16046913700686688
50000US5107,Virginia,7,54134.0,3004.0,671080.0,10775.0,18496937.0,66959.0,0.08066698456219824,0.011546121269322526,0.0029266467199407123,0.0003460040191525877,9.15,0.5,10.44,0.17,7.44,0.03,0.8764367816091955,0.1243613757482928,1.2298387096774193,0.1443290029212667
50000US3503,New Mexico,3,47242.0,2759.0,142187.0,5023.0,18496937.0,66959.0,0.332252596932209,0.06236066057346671,0.002554044488555051,0.0003168151204297727,9.12,0.53,8.99,0.32,7.44,0.03,1.014460511679644,0.19036964631053657,1.225806451612903,0.15236113143532293
50000US4204,Pennsylvania,4,51896.0,2907.0,791295.0,9858.0,18496937.0,66959.0,0.0655836318945526,0.008982933159392272,0.0028056537144501275,0.00033463965672119285,9.11,0.51,7.83,0.1,7.44,0.03,1.1634738186462323,0.1600126592809985,1.2244623655913978,0.14697386035369547
50000US3302,New Hampshire,2,48313.0,2412.0,97864.0,4149.0,18496937.0,66959.0,0.4936748957737268,0.09131628328993405,0.0026119459670538967,0.0002797141159345247,9.09,0.45,9.13,0.39,7.44,0.03,0.9956188389923328,0.18397015556794802,1.221774193548387,0.1308228866884542
50000US3501,New Mexico,1,49471.0,3033.0,142187.0,5023.0,18496937.0,66959.0,0.34792913557498223,0.06732854116912959,0.002674550926999427,0.00034731451468243614,9.07,0.55,8.99,0.32,7.44,0.03,1.0088987764182424,0.19442823569056106,1.2190860215053763,0.1576833650391038
50000US3621,New York,21,50531.0,2345.0,723582.0,8896.0,18496937.0,66959.0,0.06983451771879344,0.008200027894143105,0.002731857712441795,0.0002733377518662394,9.07,0.42,4.66,0.06,7.44,0.03,1.946351931330472,0.23041635961680176,1.2190860215053763,0.12273656027619248
50000US3711,North Carolina,11,54669.0,3266.0,666425.0,11060.0,18496937.0,66959.0,0.08203323704843006,0.012527853419784912,0.002955570427687568,0.00037454281574724217,9.05,0.54,8.57,0.14,7.44,0.03,1.0560093348891482,0.1605659084811366,1.2163978494623657,0.1549734701288284
50000US3907,Ohio,7,50200.0,3267.0,729520.0,11510.0,18496937.0,66959.0,0.06881236977738787,0.011130718938022338,0.002713962857742339,0.0003729016791444553,9.05,0.58,8.11,0.13,7.44,0.03,1.1159062885326758,0.17885429593400978,1.2163978494623657,0.16572633313280108
50000US0405,Arizona,5,52313.0,3829.0,485094.0,9916.0,18496937.0,66959.0,0.10784095453664651,0.020203913223413538,0.0028281979875911345,0.00043449636750678025,9.04,0.64,9.18,0.19,7.44,0.03,0.9847494553376905,0.18027382494245356,1.21505376344086,0.18184478805911908
50000US5105,Virginia,5,53125.0,3117.0,671080.0,10775.0,18496937.0,66959.0,0.07916343804017405,0.011834683728915163,0.002872097147760194,0.00035782747383064374,9.04,0.53,10.44,0.17,7.44,0.03,0.8659003831417624,0.1297667960357804,1.21505376344086,0.15227441479819412
50000US2301,Maine,1,49314.0,2762.0,102948.0,3849.0,18496937.0,66959.0,0.47901853362862806,0.0896023133317848,0.00266606303519334,0.00031795052868371595,9.03,0.5,9.58,0.36,7.44,0.03,0.9425887265135698,0.17547366629276742,1.2137096774193548,0.1441989279655735
50000US4105,Oregon,5,57232.0,3229.0,295845.0,6445.0,18496937.0,66959.0,0.1934526525714479,0.03027211897809403,0.003094133909846803,0.000371545315016927,9.02,0.5,9.18,0.2,7.44,0.03,0.9825708061002179,0.15181806525754937,1.2123655913978493,0.1441880883859324
50000US1718,Illinois,18,49935.0,2864.0,583994.0,9056.0,18496937.0,66959.0,0.08550601547276171,0.012463201981561728,0.0026996361613817466,0.0003292225991984976,9.01,0.51,5.92,0.09,7.44,0.03,1.5219594594594594,0.21862362043820618,1.211021505376344,0.14686546455728447
50000US0902,Connecticut,2,50568.0,3397.0,170879.0,5077.0,18496937.0,66959.0,0.2959286980846096,0.05739451641685982,0.0027338580436317645,0.0003871022879055957,8.98,0.6,6.07,0.18,7.44,0.03,1.4794069192751236,0.2856855687606112,1.206989247311828,0.17102688757729975
50000US1215,Florida,15,52541.0,4080.0,1429330.0,17861.0,18496937.0,66959.0,0.036759180874955395,0.00662869381600817,0.0028405243527617574,0.0004617255959090446,8.95,0.66,8.71,0.11,7.44,0.03,1.0275545350172215,0.17753256341296206,1.2029569892473118,0.1871236633443355
50000US4507,South Carolina,7,50243.0,2354.0,367504.0,8299.0,18496937.0,66959.0,0.13671415821324392,0.018995008014634693,0.002716287566963114,0.000274198169232422,8.95,0.42,9.6,0.22,7.44,0.03,0.9322916666666666,0.13029846403710282,1.2029569892473118,0.12260648532049925
50000US5308,Washington,8,49253.0,3179.0,537385.0,11712.0,18496937.0,66959.0,0.09165309787210286,0.015833943782497237,0.0026627651918801477,0.00036301578910349387,8.93,0.56,9.57,0.21,7.44,0.03,0.9331243469174503,0.1580606680299932,1.200268817204301,0.16021982667512152
50000US4708,Tennessee,8,48248.0,3149.0,427976.0,10190.0,18496937.0,66959.0,0.11273529356786362,0.02009556820031916,0.0026084318717201666,0.0003593785873766665,8.91,0.57,8.35,0.2,7.44,0.03,1.067065868263473,0.18775158755785168,1.1975806451612903,0.16288636326683248
50000US0103,Alabama,3,48831.0,3214.0,331076.0,8674.0,18496937.0,66959.0,0.14749181456825622,0.02716252699184838,0.002639950603713469,0.0003666350690559549,8.91,0.58,8.83,0.23,7.44,0.03,1.0090600226500566,0.1840623235279018,1.1975806451612903,0.16557457901782566
50000US0608,California,8,45740.0,3240.0,1624519.0,22622.0,18496937.0,66959.0,0.0281560264915338,0.004773963957024489,0.002472841854843318,0.00036823649737579287,8.87,0.61,5.41,0.08,7.44,0.03,1.6395563770794823,0.27405789820823806,1.1922043010752688,0.1735958679522408
50000US1303,Georgia,3,49207.0,3617.0,643660.0,12512.0,18496937.0,66959.0,0.07644874623248299,0.014216373727682792,0.0026602782936439692,0.0004103575968218568,8.87,0.64,8.3,0.16,7.44,0.03,1.0686746987951805,0.19549142953398269,1.1922043010752688,0.18166051520522034
50000US0503,Arkansas,3,52765.0,2587.0,197781.0,5501.0,18496937.0,66959.0,0.2667849793458421,0.04103248754303437,0.0028526344659118427,0.0003003790255569525,8.86,0.43,8.69,0.24,7.44,0.03,1.0195627157652474,0.15539932545703927,1.1908602150537633,0.12519714485472253
50000US4005,Oklahoma,5,53540.0,3149.0,275808.0,6177.0,18496937.0,66959.0,0.19412054762733497,0.03154560154040485,0.0028945332948909323,0.00036144999154913963,8.85,0.52,9.36,0.21,7.44,0.03,0.9455128205128205,0.15361529369443447,1.189516129032258,0.14938024703402003
50000US2401,Maryland,1,51160.0,3222.0,370459.0,8711.0,18496937.0,66959.0,0.13809895292056612,0.023902391116487707,0.002765863342671276,0.000368411709848919,8.85,0.55,7.98,0.19,7.44,0.03,1.1090225563909772,0.19076335194196492,1.189516129032258,0.15744489428699956
50000US0652,California,52,51721.0,3798.0,1624519.0,22622.0,18496937.0,66959.0,0.03183773166087931,0.005563627745529279,0.0027961926885516236,0.00043091269555667187,8.84,0.62,5.41,0.08,7.44,0.03,1.634011090573013,0.27759152749156746,1.1881720430107525,0.17625156496431066
50000US1715,Illinois,15,47890.0,2503.0,583994.0,9056.0,18496937.0,66959.0,0.08200426716712843,0.011117961140969823,0.0025890773158820835,0.00028938814038935906,8.84,0.46,5.92,0.09,7.44,0.03,1.4932432432432432,0.20085449351138612,1.1881720430107525,0.13324011294841986
50000US3906,Ohio,6,49086.0,2514.0,729520.0,11510.0,18496937.0,66959.0,0.06728533830463866,0.009017636365676743,0.0026537366700227177,0.00029104568256310383,8.84,0.45,8.11,0.13,7.44,0.03,1.090012330456227,0.14595651750736066,1.1881720430107525,0.1305518971974267
50000US5111,Virginia,11,53241.0,2953.0,671080.0,10775.0,18496937.0,66959.0,0.07933629373547119,0.01135134555761504,0.002878368456355774,0.0003401399806959403,8.83,0.47,10.44,0.17,7.44,0.03,0.8457854406130269,0.11761423653715378,1.1868279569892473,0.13591748911977192
50000US4812,Texas,12,50988.0,3463.0,1460627.0,20030.0,18496937.0,66959.0,0.0349082962316868,0.005700286305530383,0.0027565645057881743,0.0003944030952584898,8.82,0.57,7.13,0.1,7.44,0.03,1.2370266479663394,0.1946252870035355,1.185483870967742,0.16278880705006257
50000US4217,Pennsylvania,17,49549.0,3220.0,791295.0,9858.0,18496937.0,66959.0,0.0626176078453674,0.009700250929316397,0.002678767841399903,0.00036756487447259185,8.82,0.56,7.83,0.1,7.44,0.03,1.1264367816091954,0.1718399514510048,1.185483870967742,0.1601005912990694
50000US4218,Pennsylvania,18,49789.0,2937.0,791295.0,9858.0,18496937.0,66959.0,0.06292090813160704,0.00899241496170947,0.002691742962632137,0.0003370587538023784,8.8,0.51,7.83,0.1,7.44,0.03,1.123882503192848,0.15900122188163246,1.1827956989247312,0.14663783338482134
50000US4703,Tennessee,3,50526.0,3338.0,427976.0,10190.0,18496937.0,66959.0,0.1180580219451558,0.02123290568336773,0.0027315873974161236,0.00038070632998411433,8.8,0.58,8.35,0.2,7.44,0.03,1.0538922155688624,0.1895167366268432,1.1827956989247312,0.16545534364177356
50000US2004,Kansas,4,47117.0,2760.0,175372.0,5559.0,18496937.0,66959.0,0.26866888670939487,0.048557449539840945,0.0025472866129132624,0.0003168743201318277,8.79,0.51,8.05,0.26,7.44,0.03,1.0919254658385091,0.19744836247526448,1.1814516129032255,0.14662699380518024
50000US4503,South Carolina,3,46698.0,2690.0,367504.0,8299.0,18496937.0,66959.0,0.12706800470198965,0.020388610035263603,0.002524634213761987,0.0003091413944918653,8.77,0.5,9.6,0.22,7.44,0.03,0.9135416666666667,0.1461140616382736,1.178763440860215,0.14391709889490484
50000US3502,New Mexico,2,45474.0,3371.0,142187.0,5023.0,18496937.0,66959.0,0.3198182674928088,0.07010017313644809,0.002458461095477592,0.0003822970721421272,8.77,0.64,8.99,0.32,7.44,0.03,0.9755283648498331,0.2120972227900448,1.178763440860215,0.1815521194088093
50000US2707,Minnesota,7,44576.0,2017.0,310786.0,6190.0,18496937.0,66959.0,0.14342988422901934,0.01870086668682207,0.0024099125168669817,0.0002355410389121969,8.74,0.39,7.35,0.15,7.44,0.03,1.1891156462585035,0.15472222222222226,1.174731182795699,0.1143142068950566
50000US4506,South Carolina,6,45694.0,3210.0,367504.0,8299.0,18496937.0,66959.0,0.12433606164830859,0.023096506254534944,0.00247035495660714,0.000364974669156411,8.72,0.59,9.6,0.22,7.44,0.03,0.9083333333333334,0.16463507310697023,1.1720430107526882,0.1680568427556379
50000US0501,Arkansas,1,48509.0,3188.0,197781.0,5501.0,18496937.0,66959.0,0.24526622880863178,0.045916667513153056,0.0026225423160602212,0.0003636977181282842,8.72,0.57,8.69,0.24,7.44,0.03,1.0034522439585731,0.18675430865972684,1.1720430107526882,0.16268041125365157
50000US3904,Ohio,4,48076.0,2427.0,729520.0,11510.0,18496937.0,66959.0,0.06590086632306173,0.008735366098908024,0.002599133034837065,0.00028124326037587795,8.7,0.43,8.11,0.13,7.44,0.03,1.0727496917385944,0.14046949899019395,1.1693548387096773,0.1250237115804649
50000US3710,North Carolina,10,52044.0,2569.0,666425.0,11060.0,18496937.0,66959.0,0.07809430918708031,0.010304741830734866,0.0028136550392100054,0.0002981505167483028,8.69,0.42,8.57,0.14,7.44,0.03,1.014002333722287,0.13118094171899877,1.168010752688172,0.12232465624983062
