Maine,51.6,48.4,D+,0,57.9,42.1,D+,6,58.8,41.2,D+,5,54.6,45.4,D+,6,52.7,47.3,D+,2,62.7,37.3,D+,8,56.1,43.9,D+,3,44.2,55.8,R+,2,38.9,61.1,R+,2,48.1,51.9,D+,3,49.6,50.4,R+,1,38.5,61.5,D+,0,68.8,31.2,D+,7,43,57,R+,7,29.1,70.9,R+,13,33.8,66.2,R+,11,47.5,52.5,R+,6,48.8,51.2,R+,6,42.8,57.2,R+,20,43.6,56.4,R+,16,31.1,68.9,R+,10,30.2,69.8,R+,6,48,52,R+,4,34.6,65.4,R+,11,29.7,70.3,R+,10,36,64,R+,11,30.1,69.9,R+,18,40.6,59.4,R+,10,41.9,58.1,R+,8,46.8,53.2,R+,3,43,57,R+,9,32.1,67.9,R+,12,37.6,62.4,R+,10,40.9,59.1,R+,4,56.1,43.9,D+,2,53.3,46.7,D+,6,57.1,42.9,D+,6,49.8,50.2,D+,3,60.7,39.3,D+,10,55.4,44.6,1.4,R+,4,40.1,59.9,R+,16,,693328,357735,335593,693582,401306,292276,717196,421923,295273,727043,396842,330201,606567,319951,286616,37127,499166,312788,186378,85970,469924,263420,206504,206820,550700,243569,307131,551015,214515,336500,459496,220974,238522,53327,468599,232279,236320,417042,160584,256458,386566,217312,169254,6370,380965,262264,118701,421767,181159,240608,6,351706,102468,249238,0,351159,118806,232353,262150,111916,150234,0,1884,296065,140631,155434,320429,156478,163951,295156,126333,168823,295538,128907,166631,2489,261102,81179,179923,180404,41964,138440,11382,195316,58961,136355,2214,133541,64033,69508,2177,77658,51113,26545,48495,2541,102390,35403,66987,1758,93074,27642,65432,2102,102234,36822,65412,114990,34587,80403,110985,48049,62936,2396,124202,50472,73730,124370,52153,72217,139263,65211,74052,4409,116217,49917,66300,90523,29097,61426,112962,42460,70502,114797,46992,67805,92504,29693,62811,6368,2046,106419,39140,67279,3270,74152,41609,32543,8030,75468,40195,35273,12157,80097,45719,34378,4836,92802,46190,46612,37628,22825,14803,61309,33978,27331,844,34700,13927,20773,,0.48,5.9,5.14,5.83,2.48,7.93,2.6,-1.87,-1.9,3.4,-1.48,0.29,6.62,7.38,-7.21,-13.11,-10.72,-9.68,-6.27,-6.17,-19.66,-15.53,-10.11,-11.52,-5.93,-3.69,1.47,-10.92,-10.29,-10.83,-17.71,-8.4,-9.79,-8.36,-3.12,-8.57,-11.92,-9.75,-4.02,-10.58,-21.01,2.45,5.93,6.33,2.81,9.79,-4.29,-16.02
Maryland,64,36,D+,13,63.3,36.7,D+,11,62.9,37.1,D+,9,56.6,43.4,D+,8,58.5,41.5,D+,8,58.6,41.4,D+,4,58.3,41.7,D+,5,48.5,51.5,D+,2,47.2,52.8,D+,6,51.6,48.4,D+,7,53,47,D+,2,37.9,62.1,R+,0,65.5,34.5,D+,4,53.6,46.4,D+,3,40,60,R+,2,44.2,55.8,R+,0,51.9,48.1,R+,2,58.8,41.2,D+,4,62.7,37.3,D+,0,63.1,36.9,D+,4,42.6,57.4,D+,1,43.3,56.7,D+,7,54.1,45.9,D+,2,49.9,50.1,D+,4,50,50,D+,10,47.3,52.7,D+,0,43.2,56.8,R+,5,51.5,48.5,D+,1,53,47,D+,3,54.4,45.6,D+,4,56,44,D+,5,50.3,49.7,D+,6,67.2,32.8,D+,20,44.9,55.1,R+,0,53.3,46.7,W+,0,47.8,52.2,D+,0,47.6,52.4,W+,3,46.2,53.8,W+,1,46.3,53.7,W+,5,50,50,,R+,10,49.7,50.3,R+,6,,2621097,1677928,943169,2649713,1677844,971869,2589329,1629467,959862,2359196,1334493,1024703,1959579,1145782,813797,53768,1647737,966207,681530,115812,1695665,988571,707094,281414,1702471,826304,876167,1667853,787935,879918,1406767,726161,680606,119537,1432273,759612,672661,1335086,505781,829305,1056305,538310,517995,178734,1116407,730912,385495,1055346,565808,489538,3,932351,372613,559738,0,894761,395337,499424,581335,286521,294814,2476,9983,608439,315490,292949,654080,384546,269534,621047,389612,231435,498498,314314,184184,10489,525105,223626,301479,310486,148072,162414,47157,416743,180626,236117,8876,255706,138359,117347,2674,167630,112674,54956,57789,3996,232421,115908,116513,2323,218943,109446,109497,2247,258423,122238,136185,241109,104150,136959,206602,113866,92736,796,206174,106188,99986,182614,96866,85748,172221,93706,78515,0,163759,91779,71980,134447,67687,66760,92795,62357,30438,72892,32739,40153,8260,5966,2294,42482,41760,39408,39123,285,47452,75099,40022,35077,21,72230,34528,37702,129,68690,32706,35984,0,62280,28752,33528,48119,22267,25852,38316,19156,19160,0,45796,22782,23014,,12.9,11.36,9.24,7.81,8.2,3.9,4.84,2.44,6.41,6.92,1.98,-0.33,1.37,4.01,3.45,-2.28,-0.36,-3.08,-1.92,3.79,0.28,3.9,1.38,12.91,7.22,2.47,2.87,4.38,10,0.46,-4.6,3.42,1.07,2.75,4.46,4.53,6.28,19.86,-0.04,29.55,41.49,-0.38,0.47,-3.13,-0.8,-4.59,-9.72,-6.4
Massachusetts,64.7,35.3,D+,14,61.8,38.2,D+,10,63.2,36.8,D+,10,62.7,37.3,D+,14,64.8,35.2,D+,15,68.6,31.4,D+,14,62.1,37.9,D+,9,54,46,D+,8,48.6,51.4,D+,8,49.9,50.1,D+,5,58.1,41.9,D+,7,54.5,45.5,D+,16,76.5,23.5,D+,15,60.4,39.6,D+,10,40.5,59.5,R+,2,45.6,54.4,D+,1,52.9,47.1,R+,1,53.4,46.6,R+,2,55.1,44.9,R+,7,52.1,47.9,R+,7,50.5,49.5,D+,9,28.9,71.1,R+,7,48,52,R+,4,36.9,63.1,R+,9,39.1,60.9,R+,1,39.7,60.3,R+,7,27.5,72.5,R+,20,45.2,54.8,R+,5,45.5,54.5,R+,5,40.3,59.7,R+,10,42,58,R+,9,30.7,69.3,R+,13,30.2,69.8,R+,17,27.8,72.2,R+,17,45.8,54.2,W+,8,36.6,63.4,W+,11,44.2,55.8,W+,7,41.8,58.2,W+,5,44.8,55.2,W+,6,30.4,69.6,32,R+,29,16.8,83.2,R+,39,,3086089,1995196,1090893,3110221,1921761,1188460,3012952,1904098,1108854,2874909,1803800,1071109,2494989,1616487,878502,173564,2289870,1571763,718107,227217,2123711,1318662,805049,632312,2596050,1401406,1194644,2550542,1239606,1310936,2111433,1053802,1057631,382539,2459751,1429475,1030276,2444618,1332540,1112078,2236062,1469218,766844,87088,2336149,1786422,549727,2463924,1487174,976750,"5,556",2341387,948190,1393197,"7,119",2375850,1083525,1292325,2061158,1151788,909370,0,38157,1956646,1035296,921350,2016222,1076522,939700,1711329,942716,768613,1537107,800148,736959,34305,1568324,792758,775566,984307,280831,703476,141225,957844,276691,681153,32267,516678,247894,268784,11058,329356,173408,155948,142228,12616,421509,155543,265966,10779,423568,165746,257822,13604,395863,156997,238866,384687,105711,278976,379627,176813,202814,3210,335482,151590,183892,269076,122352,146724,276918,111720,165198,4548,258841,108777,150064,192650,59195,133455,195482,59103,136379,175487,48745,126742,141054,34370,106684,6163,22331,147416,39244,108172,19626,97252,44569,52683,28023,96353,35281,61072,38333,120101,53039,67062,10830,125207,52355,72852,74687,33486,41201,45896,13933,31963,14692,35848,6012,29836,,13.54,9.82,9.51,13.99,14.52,13.9,8.64,7.88,7.77,5.21,7.06,16.3,16.11,15.01,10.19,-1.75,1.06,3.51,-0.86,-1.61,-7.37,-7.09,9.35,-6.25,-7.23,-3.67,-11.69,-8.59,-0.85,-7.19,-20.31,-5.11,-5.24,-4.82,-9.6,-9.49,-13.34,-17.1,-17.18,-18.31,-31.16,-7.84,-10.71,-6.58,-5.15,-6.03,-29.36,-39.38
Michigan,49.9,50.1,R+,1,54.8,45.2,D+,3,58.4,41.6,D+,5,51.7,48.3,D+,3,52.6,47.4,D+,2,57.3,42.7,D+,3,54.6,45.4,D+,1,46,54,R+,0,40.5,59.5,R+,0,46.5,53.5,D+,2,47.3,52.7,R+,4,42.7,57.3,D+,4,66.8,33.2,D+,5,51,49,D+,1,44.2,55.8,D+,2,44.2,55.8,R+,0,50.5,49.5,R+,3,49.8,50.2,R+,5,59.2,40.8,R+,3,54.1,45.9,R+,5,29.1,70.9,R+,12,23.4,76.6,R+,13,45.8,54.2,R+,6,34.4,65.6,R+,11,27.1,72.9,R+,13,40.1,59.9,R+,7,44.7,55.3,R+,3,47.5,52.5,R+,3,49.6,50.4,R+,1,41.5,58.5,R+,8,45.9,54.1,R+,6,36.1,63.9,R+,8,43,57,R+,4,46.4,53.6,D+,1,55.3,44.7,D+,2,56.2,43.8,D+,9,53.2,46.8,D+,2,47.9,52.1,D+,1,56.2,43.8,D+,5,,,,,,,,,,,4548382,2268839,2279543,4679825,2564569,2115256,4921218,2872579,2048639,4792929,2479183,2313746,4123557,2170418,1953139,84165,3470865,1989653,1481212,336670,3426122,1871182,1554940,824813,3641269,1675783,1965486,3781209,1529638,2251571,3576757,1661532,1915225,275223,3590456,1696714,1893742,3421156,1459435,1961721,2963747,1593082,1370665,331968,3196767,2136615,1060152,3307697,1687269,1620428,"10,400",3073545,1359898,1713647,"6,923",2782186,1230657,1551529,2042043,1003448,1038595,0,46515,2191322,1106899,1084423,2072908,1032991,1039917,1716527,1016794,699733,1611594,871700,739894,39205,1362158,396762,965396,1026990,152359,874631,122014,996315,233450,762865,28947,625872,286775,339097,16120,302995,150751,152244,214584,23211,511351,175771,335580,11586,500349,135392,364957,9042,527954,211685,316269,530502,237166,293336,424332,201624,222708,19931,449856,213469,236387,382030,189361,192669,316932,131597,185335,34895,308586,141685,166901,217309,78551,138758,225620,97060,128560,147662,68513,79149,153339,64889,88450,805,405,123901,52139,71762,1660,75702,41842,33860,7237,54689,30742,23947,10393,52112,27737,24375,3639,44029,21096,22933,12667,7122,5545,0,,,,0,,,,-1.23,2.84,4.68,2.97,2.36,2.59,1.16,-0.08,-0.38,1.76,-3.8,4.45,4.16,5.38,0.84,2,-0.31,-3.23,-3.26,-5.17,-3.22,-5.06,-12.07,-19.95,-12.69,-5.82,-14.59,-11.12,-12.93,-6.75,-3.09,-4.17,-2.98,-0.73,-8.43,-5.6,-7.92,-4.32,1.44,-0.36,-15.7,1.6,8.88,2.48,0.95,5.36,#DIV/0!,#DIV/0!
Minnesota,50.8,49.2,R+,0,53.9,46.1,D+,2,55.2,44.8,D+,2,51.8,48.2,D+,3,51.3,48.7,D+,1,59.4,40.6,D+,5,57.7,42.3,D+,4,53.6,46.4,D+,7,50.1,49.9,D+,9,52.2,47.8,D+,8,56.6,43.4,D+,6,47.2,52.8,D+,9,63.9,36.1,D+,2,50.7,49.3,D+,1,46.2,53.8,D+,4,44.4,55.6,R+,0,52.8,47.2,R+,1,51.9,48.1,R+,3,66.6,33.4,D+,4,62.3,37.7,D+,3,41.4,58.6,D+,0,21.6,78.4,R+,15,49.9,50.1,R+,2,35.8,64.2,R+,10,20.3,79.7,R+,20,37.2,62.8,R+,10,41.9,58.1,R+,6,42.3,57.7,R+,8,38.6,61.4,R+,12,36.2,63.8,R+,14,40,60,R+,12,38.7,61.3,R+,5,39.1,60.9,R+,8,40.9,59.1,R+,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691057,1367825,1323232,2866392,1546167,1320225,2848763,1573354,1275409,2791709,1445014,1346695,2277925,1168266,1109659,126696,1886914,1120438,766476,257704,1768838,1020997,747841,562506,2071808,1109471,962337,2068967,1036364,1032603,1827415,954174,873241,174990,1889835,1070440,819395,1700615,802346,898269,1516381,857738,658643,68931,1550741,991117,559624,1537848,779933,757915,"4,039",1336827,617525,719302,"3,178",1371669,608458,763211,1176583,692966,483617,0,27866,1117280,589864,527416,1240470,644196,596274,1049272,698811,350461,964765,600806,363959,25476,957428,396451,560977,476672,55913,420759,339192,662415,142994,519421,56106,358696,179152,179544,20117,170760,106426,64334,125856,27505,305244,109401,195843,14527,271838,55187,216651,11692,303362,112901,190461,333238,139735,193503,223743,100920,122823,29313,246877,104385,142492,181750,70065,111685,147217,53315,93902,3267,121542,48587,72955,90919,35211,55708,71818,28096,43722,42422,17367,25055,33989,11920,22069,748,0,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-0.28,1.98,1.54,3.01,1.02,4.64,4.27,7.45,9.26,7.52,5.59,8.97,6.97,2.45,0.55,3.94,-0.19,6.53,-0.98,-3.07,4.14,3.13,0.21,-23.06,-14.53,-1.7,-2.02,-9.65,-19.68,-9.63,-5.86,-6.58,-8.15,-11.74,-13.73,-11.54,-5.33,-8.22,-4.02,-7.61,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mississippi,40.9,59.1,R+,10,44.2,55.8,R+,8,43.4,56.6,R+,10,40.1,59.9,R+,9,41.4,58.6,R+,9,47.3,52.7,R+,7,45.1,54.9,R+,8,39.5,60.5,R+,7,37.7,62.3,R+,3,49.3,50.7,D+,5,51,49,R+,0,20.1,79.9,R+,18,12.9,87.1,R+,49,75.3,24.7,D+,25,70.4,29.6,D+,28,60.4,39.6,D+,16,93.6,6.4,D+,40,95.8,4.2,D+,41,97.2,2.8,D+,35,96.4,3.6,D+,37,82.1,17.9,D+,41,85.7,14.3,D+,50,95,5,D+,43,93.3,6.7,D+,48,94.2,5.8,D+,54,90.1,9.9,D+,43,92.9,7.1,D+,45,74,26,D+,24,64.3,35.7,D+,14,68.5,31.5,D+,19,68.1,31.9,D+,17,36.5,63.5,R+,8,Reconstruction,,,,Civil War,,,,60.5,39.5,D+,7,50.6,49.4,D+,3,57.4,42.6,D+,7,46.6,53.4,W+,0,51.3,48.7,D+,0,100,,,D+,40,81.1,18.9,D+,25,,1185845,485131,700714,1273695,562949,710746,1279259,554662,724597,1143075,458094,684981,978194,404964,573230,8126,833860,394022,439838,52222,888051,400258,487793,85626,921811,363921,557890,933669,352192,581477,870370,429281,441089,12036,748155,381309,366846,631907,126782,505125,239160,150644,88516,415349,409146,52618,356528,298171,224610,73561,,205183,144498,60685,"42,966",285532,172566,112966,191965,19384,5043,167538,225,180080,168479,11601,175631,168267,7364,161800,157333,4467,145348,140168,5180,686,151692,124539,27153,108968,100474,8494,3494,80853,69277,11576,1639,84675,80422,4253,1484,58884,57324,1560,3549,2050,64650,60287,4363,978,56760,53480,3280,462,57413,51706,5707,68174,63355,4819,41428,40030,1398,10118,115546,85451,30095,120688,77653,43035,110594,75750,34844,5797,164776,112173,52603,129457,47282,82175,0,,,0,,,3282,3282,0,40768,25045,35456,35456,0,24191,44454,26896,17558,0,52456,26545,25911,0,45004,25846,19158,0,36525,17010,19515,20079,10297,9782,5750,5750,0,0,8344,6763,1581,,-10.2,-7.77,-10.33,-8.68,-8.87,-7.48,-8.38,-6.62,-3.11,4.63,-0.09,-18.15,13.39,-48.6,25.16,28.18,15.89,26.99,39.78,40.81,34.78,37.29,40.9,57.42,49.56,43.33,33.01,47.76,54.24,43.21,45.14,44.94,23.52,14.05,18.54,16.56,-7.54,#DIV/0!,#DIV/0!,57.32,42.22,6.83,3.27,6.68,-0.4,0.41,40.29,24.9
Missouri,40.2,59.8,R+,11,45.2,54.8,R+,7,49.9,50.1,R+,4,46.4,53.6,R+,2,48.3,51.7,R+,2,53.5,46.5,R+,1,56.5,43.5,D+,3,48,52,D+,2,40,60,R+,1,46.4,53.6,D+,2,51.8,48.2,D+,1,37.7,62.3,R+,1,64,36,D+,3,50.3,49.7,D+,0,50.1,49.9,D+,8,49.2,50.8,D+,5,51.5,48.5,R+,2,52.4,47.6,R+,3,61.4,38.6,R+,1,64.5,35.5,D+,5,44.3,55.7,D+,3,44.1,55.9,D+,8,51.9,48.1,D+,0,50,50,D+,4,48,52,D+,8,52.8,47.2,D+,6,54.4,45.6,D+,7,52.6,47.4,D+,2,53.8,46.2,D+,3,57.6,42.4,D+,8,58.2,41.8,D+,7,56,44,D+,12,43,57,R+,4,30.3,69.7,R+,15,56.4,43.6,D+,3,55.1,44.9,D+,8,57,43,D+,6,56.6,43.4,D+,10,60,40,D+,9,100,,,D+,40,70.6,29.4,D+,14,,2665579,1071068,1594511,2706236,1223796,1482440,2887725,1441911,1445814,2714884,1259171,1455713,2301062,1111138,1189924,38515,1915951,1025935,890016,217188,1865032,1053873,811159,518741,2086572,1001619,1084953,2122771,848583,1274188,2005363,931182,1074181,77920,1925830,998387,927443,1852589,698531,1154058,1603376,791444,811932,206126,1817879,1164344,653535,1934422,972201,962221,0,1832562,918273,914289,0,1889259,929830,959429,1572354,917315,655039,42,3998,1569328,807804,761524,1829485,958476,871009,1808934,1111043,697891,1590119,1025406,564713,16374,1496642,662562,834080,1221239,572753,648486,84160,1301961,574799,727162,20242,767371,398032,369339,14612,538567,330746,207821,124375,28466,693777,346574,347203,15431,617761,296312,321449,13009,666014,351922,314092,668607,363667,304940,496046,268400,227646,41204,498195,261943,236252,439104,236023,203081,362247,208600,153647,35042,347113,202086,145027,270630,151434,119196,152488,65628,86860,104346,31596,72750,75829,58801,17028,31362,58372,57964,57964,0,48522,68801,38817,29984,0,72748,40077,32671,0,72522,41322,31200,0,52923,29969,22954,18332,10995,7337,5192,5192,0,0,11654,8232,3422,,-10.93,-6.74,-3.76,-2.38,-1.98,-1.19,3.05,1.9,-0.86,1.74,0.79,-0.51,-0.23,2.59,0.09,7.86,4.67,5.97,-2.3,-2.61,-1.04,5.34,3.07,12.11,8.03,0.23,-2.93,4.46,7.98,5.99,6.6,2.42,2.15,3.46,7.64,6.7,11.89,-4.3,-14.68,34.86,42.22,2.75,7.76,6.23,9.66,9.11,40.29,14.49
Montana,38.9,61.1,R+,12,43,57,R+,9,48.8,51.2,R+,5,39.5,60.5,R+,9,36.3,63.7,R+,14,48.3,51.7,R+,6,51.7,48.3,R+,2,47,53,D+,1,38.7,61.3,R+,2,36.3,63.7,R+,8,46.2,53.8,R+,5,39.5,60.5,D+,1,59.2,40.8,R+,2,48.7,51.3,R+,1,42.9,57.1,D+,1,40.3,59.7,R+,4,54.7,45.3,D+,1,59.4,40.6,D+,4,71.5,28.5,D+,9,62,38,D+,3,41,59,R+,0,34.4,65.6,R+,2,60.2,39.8,D+,9,47.6,52.4,D+,2,38.4,61.6,R+,2,59.5,40.5,D+,13,80.2,19.8,D+,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456949,177709,279240,469767,201839,267928,476041,232159,243882,439773,173710,266063,377304,137126,240178,24437,347574,167922,179652,55229,298714,154507,144207,107225,359348,168936,190412,379192,146742,232450,324846,118032,206814,29281,322962,149259,173703,304173,120197,183976,252952,114117,138835,20015,277278,164246,113032,276732,134891,141841,847,271171,116238,154933,0,263607,106213,157394,215841,119071,96770,0,7313,205719,112556,93163,245277,145698,99579,223288,159690,63598,205364,127286,78078,7891,191878,78578,113300,107943,33805,74138,66123,166802,57372,109430,0,167813,101063,66750,9564,46453,27941,18512,22456,10885,61659,29326,32333,5855,56705,21773,34932,5676,62720,37311,25409,53137,42628,10509,36561,17690,18871,7338,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-12.22,-9,-4.92,-9.26,-13.93,-6.42,-1.73,0.91,-2.13,-8.36,-4.84,1.3,-4.48,-2.23,-1.42,0.62,-4.26,2.8,0.94,4.4,9.06,2.83,-0.25,-3.47,-1.72,8.58,-4.2,2.07,-1.59,12.64,32.43,-3.3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Nebraska,36.5,63.5,R+,15,38.9,61.1,R+,13,42.4,57.6,R+,11,33.2,66.8,R+,16,34.8,65.2,R+,15,39.4,60.6,R+,15,38.7,61.3,R+,15,39.5,60.5,R+,7,29,71,R+,12,28.4,71.6,R+,16,39.4,60.6,R+,12,29.5,70.5,R+,9,52.6,47.4,R+,9,37.9,62.1,R+,12,34.5,65.5,R+,8,30.8,69.2,R+,14,41.4,58.6,R+,12,42.8,57.2,R+,12,58.4,41.6,R+,4,64.1,35.9,D+,5,36.4,63.6,R+,5,32.6,67.4,R+,4,57.4,42.6,D+,6,50.8,49.2,D+,5,27.6,72.4,R+,12,48.3,51.7,D+,1,52.7,47.3,D+,5,42.6,57.4,R+,8,41.4,58.6,R+,9,34.2,65.8,R+,16,35.3,64.7,R+,16,29.3,70.7,R+,15,36.1,63.9,R+,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780455,284494,495961,777145,302081,475064,786298,333319,452979,767142,254328,512814,665642,231780,433862,24540,600228,236761,363467,71278,561690,217344,344346,174687,658093,259646,398447,647920,187866,460054,586788,166851,419937,44993,593397,233692,359705,576289,169991,406298,491947,170784,321163,44904,584154,307307,276847,613095,232542,380553,0,577137,199029,378108,0,609660,188057,421603,488939,224165,264774,0,0,563126,233246,329880,615878,263677,352201,595176,347445,247731,560259,359082,201177,9876,543704,197959,345745,355874,137289,218585,106701,367106,119608,247498,9600,276598,158827,117771,7141,163234,109008,54226,72681,10185,258096,131099,126997,3524,191479,52921,138558,7412,235848,114013,121835,218071,115007,103064,112156,24943,87213,83134,188977,80552,108425,131303,54391,76912,83502,28523,54979,3950,49328,17413,31915,25932,7603,18329,15291,5519,9772,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-14.66,-13.09,-11.3,-15.6,-15.45,-15.29,-14.76,-6.64,-11.84,-16.26,-11.67,-8.72,-14.88,-8.85,-12.24,-7.76,-13.7,-6.52,-12.35,-12.19,-4.08,4.94,-4.79,3.79,-3.54,5.78,2.44,5.3,-12.35,1.5,4.95,-29.45,-7.81,-8.87,-15.79,-16.22,-14.74,-11.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Nevada,51.3,48.7,D+,0,53.4,46.6,D+,1,56.4,43.6,D+,3,48.7,51.3,R+,0,48.1,51.9,R+,2,50.6,49.4,R+,4,51.8,48.2,R+,2,39.2,60.8,R+,7,32.7,67.3,R+,8,30.1,69.9,R+,15,47.7,52.3,R+,3,36.3,63.7,R+,2,58.6,41.4,R+,3,51.2,48.8,D+,1,42,58,R+,0,38.6,61.4,R+,6,54.6,45.4,D+,1,60.1,39.9,D+,5,72.8,27.2,D+,10,69.4,30.6,D+,10,43.5,56.5,D+,2,38.9,61.1,D+,3,59.4,40.6,D+,8,51,49,D+,5,36.7,63.3,R+,3,62.2,37.8,D+,15,81.2,18.8,D+,33,42.1,57.9,R+,8,43.7,56.3,R+,7,52.4,47.6,D+,2,47.3,52.7,R+,4,42.6,57.4,R+,1,44.6,55.4,R+,3,40.2,59.8,R+,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051318,539260,512058,994940,531373,463567,946563,533736,412827,815880,397190,418690,581553,279978,301575,15008,403218,203974,199244,43986,364976,189148,175828,132580,338778,132738,206040,280425,91655,188770,221683,66666,155017,17651,193752,92479,101273,181766,66016,115750,133786,60598,73188,20432,135433,79339,56094,107267,54880,52387,0,96689,40640,56049,0,82190,31688,50502,60648,31291,29357,0,1469,54234,29623,24611,53174,31945,21229,43848,31925,11923,41430,28756,12674,0,32417,14090,18327,17152,5909,11243,9769,25330,9851,15479,1864,29903,17776,12127,3065,11182,7986,3196,5620,3313,21987,11212,10775,2103,10846,3982,6864,925,10196,6347,3849,10314,8376,1938,3525,714,2811,7264,12237,5149,7088,12771,5578,7193,18345,9613,8732,0,19691,9308,10383,14649,6236,8413,11698,5218,6480,16420,6594,9826,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,0.18,1.44,2.7,-0.07,-2.13,-4.15,-1.63,-6.92,-8.15,-14.62,-3.32,-1.89,-4.3,-2.88,0.99,-0.22,-5.99,-0.78,0.85,5.08,10.35,10.26,2.26,-0.33,2.77,7.8,7.07,5.5,-3.27,15.4,33.42,-31.43,-8.35,-6.62,2.45,-4.25,-1.49,-2.73,-4.8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Hampshire,50.2,49.8,R+,1,52.8,47.2,D+,1,54.9,45.1,D+,1,50.7,49.3,D+,2,49.3,50.7,R+,1,55.6,44.4,D+,1,50.8,49.2,R+,3,36.8,63.2,R+,9,31.1,68.9,R+,10,32.9,67.1,R+,12,44.3,55.7,R+,7,35.3,64.7,R+,3,63.9,36.1,D+,2,46.6,53.4,R+,4,33.9,66.1,R+,8,39.1,60.9,R+,5,52.1,47.9,R+,2,53.2,46.8,R+,2,50.9,49.1,R+,12,49.3,50.7,R+,10,41.2,58.8,R+,0,39.7,60.3,D+,4,50,50,R+,2,38.8,61.2,R+,7,38.6,61.4,R+,1,39.3,60.7,R+,8,27.4,72.6,R+,20,48.7,51.3,R+,2,47.5,52.5,R+,3,47.6,52.4,R+,2,48.1,51.9,R+,3,45.8,54.2,D+,2,44.8,55.2,R+,3,47.4,52.6,D+,2,64.8,35.2,D+,11,65.3,34.7,D+,18,60.3,39.7,D+,10,55.5,44.5,D+,9,75,25,D+,24,56.8,43.2,,R+,3,45.9,54.1,R+,10,,694316,348526,345790,699479,369561,329918,701360,384826,316534,671748,340511,331237,539907,266348,273559,22198,442746,246214,196532,48390,411524,209040,202484,121337,445233,163696,281537,387446,120395,267051,330569,108864,221705,49693,333570,147635,185935,330159,116435,213724,285492,130589,154903,11173,288093,184064,104029,295761,137772,157989,0,266883,90364,176519,111,272950,106663,166287,229294,107995,121299,7,1970,229579,119663,109916,235419,125292,110127,213102,108460,104642,204309,100680,103629,947,196119,80715,115404,155776,57201,98575,8993,157858,62662,95196,1234,87506,43781,43725,1318,67651,34724,32927,17794,1981,86804,33655,53149,1299,88237,34074,54163,1090,90288,35489,54799,79094,21650,57444,87739,42081,45658,293,89184,43456,45728,82452,39198,43254,85653,40797,44856,528,80050,38510,41540,68593,31425,37168,68293,30575,37718,69630,33034,36596,63406,25887,37519,2125,412,69364,31891,37473,410,43989,28503,15486,6546,42544,27763,14781,7560,45026,27160,17866,4161,59084,32774,26310,24925,18697,6228,43793,24855,18938,0,44035,20212,23823,,-0.92,0.87,1.18,1.93,-0.94,0.88,-2.66,-9.33,-9.76,-11.76,-6.79,-2.95,-3.85,2.43,-3.59,-8.39,-5.47,-5.27,-1.65,-1.78,-11.56,-9.87,-0.05,1.94,3.58,-1.61,-13.02,-6.72,-1.37,-7.54,-20.42,-3.73,-1.7,-2.75,-2.32,-3.41,1.75,-2.57,2.48,-1.85,-11.81,11.13,17.93,9.57,8.5,24.14,-2.96,-10.25
